1.737634420394897461e+00,9.861147999763488770e-01
1.762817502021789551e+00,9.816204905509948730e-01
1.788000583648681641e+00,9.765037298202514648e-01
1.813183784484863281e+00,9.707676768302917480e-01
1.838366866111755371e+00,9.644160866737365723e-01
1.863549947738647461e+00,9.574528336524963379e-01
1.888733029365539551e+00,9.498824477195739746e-01
1.913916110992431641e+00,9.417096972465515137e-01
1.939099311828613281e+00,9.329396486282348633e-01
1.964282393455505371e+00,9.235780835151672363e-01
1.989465475082397461e+00,9.136307835578918457e-01
2.014648675918579102e+00,9.031040668487548828e-01
2.039831638336181641e+00,8.920047879219055176e-01
2.065014839172363281e+00,8.803396821022033691e-01
2.090197801589965820e+00,8.681164383888244629e-01
2.115381002426147461e+00,8.553425073623657227e-01
2.140564203262329102e+00,8.420262336730957031e-01
2.165747165679931641e+00,8.281760215759277344e-01
2.190930366516113281e+00,8.138005733489990234e-01
2.216113567352294922e+00,7.989090085029602051e-01
2.241296529769897461e+00,7.835109233856201172e-01
2.266479730606079102e+00,7.676158547401428223e-01
2.291662693023681641e+00,7.512341737747192383e-01
2.316845893859863281e+00,7.343758940696716309e-01
2.342029094696044922e+00,7.170519232749938965e-01
2.367212057113647461e+00,6.992734670639038086e-01
2.392395257949829102e+00,6.810513138771057129e-01
2.417578220367431641e+00,6.623974442481994629e-01
2.442761421203613281e+00,6.433233618736267090e-01
2.467944622039794922e+00,6.238412857055664062e-01
2.493127584457397461e+00,6.039637923240661621e-01
2.518310785293579102e+00,5.837031006813049316e-01
2.543493747711181641e+00,5.630724430084228516e-01
2.568676948547363281e+00,5.420845150947570801e-01
2.593860149383544922e+00,5.207527875900268555e-01
2.619043111801147461e+00,4.990910887718200684e-01
2.644226312637329102e+00,4.771126210689544678e-01
2.669409275054931641e+00,4.548318386077880859e-01
2.694592475891113281e+00,4.322623908519744873e-01
2.719775676727294922e+00,4.094188511371612549e-01
2.744958639144897461e+00,3.863158524036407471e-01
2.770141839981079102e+00,3.629676699638366699e-01
2.795325040817260742e+00,3.393893241882324219e-01
2.820508003234863281e+00,3.155959546566009521e-01
2.845691204071044922e+00,2.916022241115570068e-01
2.870874166488647461e+00,2.674238085746765137e-01
2.896057367324829102e+00,2.430755943059921265e-01
2.921240568161010742e+00,2.185732126235961914e-01
2.946423530578613281e+00,1.939324438571929932e-01
2.971606731414794922e+00,1.691684722900390625e-01
2.996789693832397461e+00,1.442974507808685303e-01
3.021972894668579102e+00,1.193346902728080750e-01
3.047156095504760742e+00,9.429624676704406738e-02
3.072339057922363281e+00,6.919825077056884766e-02
3.097522258758544922e+00,4.405613243579864502e-02
3.122705221176147461e+00,1.888630911707878113e-02
3.147888422012329102e+00,-6.295727100223302841e-03
3.173071622848510742e+00,-3.147377073764801025e-02
3.198254585266113281e+00,-5.663161352276802063e-02
3.223437786102294922e+00,-8.175379037857055664e-02
3.248620748519897461e+00,-1.068238765001296997e-01
3.273803949356079102e+00,-1.318264603614807129e-01
3.298987150192260742e+00,-1.567454487085342407e-01
3.324170112609863281e+00,-1.815647929906845093e-01
3.349353313446044922e+00,-2.062692344188690186e-01
3.374536514282226562e+00,-2.308428734540939331e-01
3.399719476699829102e+00,-2.552698850631713867e-01
3.424902677536010742e+00,-2.795352339744567871e-01
3.450085639953613281e+00,-3.036231100559234619e-01
3.475268840789794922e+00,-3.275186717510223389e-01
3.500452041625976562e+00,-3.512065112590789795e-01
3.525635004043579102e+00,-3.746714293956756592e-01
3.550818204879760742e+00,-3.978989422321319580e-01
3.576001167297363281e+00,-4.208739399909973145e-01
3.601184368133544922e+00,-4.435822367668151855e-01
3.626367568969726562e+00,-4.660092294216156006e-01
3.651550531387329102e+00,-4.881404638290405273e-01
3.676733732223510742e+00,-5.099623799324035645e-01
3.701916694641113281e+00,-5.314607024192810059e-01
3.727099895477294922e+00,-5.526221990585327148e-01
3.752283096313476562e+00,-5.734332203865051270e-01
3.777466058731079102e+00,-5.938804149627685547e-01
3.802649259567260742e+00,-6.139512062072753906e-01
3.827832221984863281e+00,-6.336324214935302734e-01
3.853015422821044922e+00,-6.529120802879333496e-01
3.878198623657226562e+00,-6.717776060104370117e-01
3.903381586074829102e+00,-6.902170181274414062e-01
3.928564786911010742e+00,-7.082188725471496582e-01
3.953747987747192383e+00,-7.257716059684753418e-01
3.978930950164794922e+00,-7.428638935089111328e-01
4.004114151000976562e+00,-7.594852447509765625e-01
4.029297351837158203e+00,-7.756249904632568359e-01
4.054480075836181641e+00,-7.912725806236267090e-01
4.079663276672363281e+00,-8.064186573028564453e-01
4.104846477508544922e+00,-8.210533857345581055e-01
4.130029678344726562e+00,-8.351673483848571777e-01
4.155212879180908203e+00,-8.487517237663269043e-01
4.180395603179931641e+00,-8.617976307868957520e-01
4.205578804016113281e+00,-8.742972612380981445e-01
4.230762004852294922e+00,-8.862424492835998535e-01
4.255945205688476562e+00,-8.976256251335144043e-01
4.281128406524658203e+00,-9.084395170211791992e-01
4.306311607360839844e+00,-9.186773300170898438e-01
4.331494331359863281e+00,-9.283323884010314941e-01
4.356677532196044922e+00,-9.373989701271057129e-01
4.381860733032226562e+00,-9.458710551261901855e-01
4.407043933868408203e+00,-9.537432789802551270e-01
4.432227134704589844e+00,-9.610106945037841797e-01
4.457409858703613281e+00,-9.676685333251953125e-01
4.482593059539794922e+00,-9.737129211425781250e-01
4.507776260375976562e+00,-9.791397452354431152e-01
4.532959461212158203e+00,-9.839456677436828613e-01
4.558142662048339844e+00,-9.881275892257690430e-01
4.583325386047363281e+00,-9.916828274726867676e-01
4.608508586883544922e+00,-9.946092963218688965e-01
4.633691787719726562e+00,-9.969049692153930664e-01
4.658874988555908203e+00,-9.985684752464294434e-01
4.684058189392089844e+00,-9.995986819267272949e-01
4.709240913391113281e+00,-9.999950528144836426e-01
4.734424114227294922e+00,-9.997572302818298340e-01
4.759607315063476562e+00,-9.988853931427001953e-01
4.784790515899658203e+00,-9.973801374435424805e-01
4.809973716735839844e+00,-9.952423572540283203e-01
4.835156440734863281e+00,-9.924735426902770996e-01
4.860339641571044922e+00,-9.890752434730529785e-01
4.885522842407226562e+00,-9.850497245788574219e-01
4.910706043243408203e+00,-9.803995490074157715e-01
4.935889244079589844e+00,-9.751276373863220215e-01
4.961071968078613281e+00,-9.692373871803283691e-01
4.986255168914794922e+00,-9.627324342727661133e-01
5.011438369750976562e+00,-9.556170105934143066e-01
5.036621570587158203e+00,-9.478954672813415527e-01
5.061804771423339844e+00,-9.395728707313537598e-01
5.086987495422363281e+00,-9.306545853614807129e-01
5.112170696258544922e+00,-9.211459755897521973e-01
5.137353897094726562e+00,-9.110531806945800781e-01
5.162537097930908203e+00,-9.003826975822448730e-01
5.187720298767089844e+00,-8.891411423683166504e-01
5.212903022766113281e+00,-8.773360252380371094e-01
5.238086223602294922e+00,-8.649742603302001953e-01
5.263269424438476562e+00,-8.520640134811401367e-01
5.288452625274658203e+00,-8.386133909225463867e-01
5.313635826110839844e+00,-8.246309757232666016e-01
5.338818550109863281e+00,-8.101258277893066406e-01
5.364001750946044922e+00,-7.951067090034484863e-01
5.389184951782226562e+00,-7.795833945274353027e-01
5.414368152618408203e+00,-7.635656595230102539e-01
5.439551353454589844e+00,-7.470637559890747070e-01
5.464734077453613281e+00,-7.300883531570434570e-01
5.489917278289794922e+00,-7.126497030258178711e-01
5.515100479125976562e+00,-6.947590112686157227e-01
5.540283679962158203e+00,-6.764278411865234375e-01
5.565466880798339844e+00,-6.576676368713378906e-01
5.590650081634521484e+00,-6.384904384613037109e-01
5.615832805633544922e+00,-6.189086437225341797e-01
5.641016006469726562e+00,-5.989339947700500488e-01
5.666199207305908203e+00,-5.785795450210571289e-01
5.691382408142089844e+00,-5.578582286834716797e-01
5.716565608978271484e+00,-5.367830991744995117e-01
5.741748332977294922e+00,-5.153679847717285156e-01
5.766931533813476562e+00,-4.936256110668182373e-01
5.792114734649658203e+00,-4.715702235698699951e-01
5.817297935485839844e+00,-4.492157697677612305e-01
5.842481136322021484e+00,-4.265764653682708740e-01
5.867663860321044922e+00,-4.036670625209808350e-01
5.892847061157226562e+00,-3.805012404918670654e-01
5.918030261993408203e+00,-3.570941090583801270e-01
5.943213462829589844e+00,-3.334605395793914795e-01
5.968396663665771484e+00,-3.096154928207397461e-01
5.993579387664794922e+00,-2.855745851993560791e-01
6.018762588500976562e+00,-2.613520920276641846e-01
6.043945789337158203e+00,-2.369638681411743164e-01
6.069128990173339844e+00,-2.124253809452056885e-01
6.094312191009521484e+00,-1.877521723508834839e-01
6.119494915008544922e+00,-1.629603654146194458e-01
6.144678115844726562e+00,-1.380647569894790649e-01
6.169861316680908203e+00,-1.130815893411636353e-01
6.195044517517089844e+00,-8.802670985460281372e-02
6.220227718353271484e+00,-6.291601061820983887e-02
6.245410442352294922e+00,-3.776588290929794312e-02
6.270593643188476562e+00,-1.259133126586675644e-02
6.295776844024658203e+00,1.259120460599660873e-02
6.320960044860839844e+00,3.776575624942779541e-02
6.346143245697021484e+00,6.291635334491729736e-02
6.371325969696044922e+00,8.802657574415206909e-02
6.396509170532226562e+00,1.130814626812934875e-01
6.421692371368408203e+00,1.380646377801895142e-01
6.446875572204589844e+00,1.629602462053298950e-01
6.472058773040771484e+00,1.877525150775909424e-01
6.497241497039794922e+00,2.124252617359161377e-01
6.522424697875976562e+00,2.369637489318847656e-01
6.547607898712158203e+00,2.613519728183746338e-01
6.572791099548339844e+00,2.855744659900665283e-01
6.597974300384521484e+00,3.096158504486083984e-01
6.623157024383544922e+00,3.334604203701019287e-01
6.648340225219726562e+00,3.570940196514129639e-01
6.673523426055908203e+00,3.805011212825775146e-01
6.698706626892089844e+00,4.036669433116912842e-01
6.723889827728271484e+00,4.265767931938171387e-01
6.749073028564453125e+00,4.492160975933074951e-01
6.774255752563476562e+00,4.715701043605804443e-01
6.799438953399658203e+00,4.936254918575286865e-01
6.824622154235839844e+00,5.153678655624389648e-01
6.849805355072021484e+00,5.367833971977233887e-01
6.874988555908203125e+00,5.578585267066955566e-01
6.900171279907226562e+00,5.785794854164123535e-01
6.925354480743408203e+00,5.989339351654052734e-01
6.950537681579589844e+00,6.189085245132446289e-01
6.975720882415771484e+00,6.384906768798828125e-01
7.000904083251953125e+00,6.576679348945617676e-01
7.026086807250976562e+00,6.764277219772338867e-01
7.051270008087158203e+00,6.947589516639709473e-01
7.076453208923339844e+00,7.126495838165283203e-01
7.101636409759521484e+00,7.300882935523986816e-01
7.126819610595703125e+00,7.470639348030090332e-01
7.152002334594726562e+00,7.635655999183654785e-01
7.177185535430908203e+00,7.795833349227905273e-01
7.202368736267089844e+00,7.951066493988037109e-01
7.227551937103271484e+00,8.101257681846618652e-01
7.252735137939453125e+00,8.246311545372009277e-01
7.277917861938476562e+00,8.386133313179016113e-01
7.303101062774658203e+00,8.520639538764953613e-01
7.328284263610839844e+00,8.649742007255554199e-01
7.353467464447021484e+00,8.773359656333923340e-01
7.378650665283203125e+00,8.891413211822509766e-01
7.403833389282226562e+00,9.003825783729553223e-01
7.429016590118408203e+00,9.110531210899353027e-01
7.454199790954589844e+00,9.211459159851074219e-01
7.479382991790771484e+00,9.306545257568359375e-01
7.504566192626953125e+00,9.395729899406433105e-01
7.529748916625976562e+00,9.478954672813415527e-01
7.554932117462158203e+00,9.556169509887695312e-01
7.580115318298339844e+00,9.627324342727661133e-01
7.605298519134521484e+00,9.692373871803283691e-01
7.630481719970703125e+00,9.751276969909667969e-01
7.655664443969726562e+00,9.803994894027709961e-01
7.680847644805908203e+00,9.850497245788574219e-01
7.706030845642089844e+00,9.890752434730529785e-01
7.731214046478271484e+00,9.924735426902770996e-01
7.756397247314453125e+00,9.952424168586730957e-01
7.781579971313476562e+00,9.973801374435424805e-01
7.806763172149658203e+00,9.988853931427001953e-01
7.831946372985839844e+00,9.997572302818298340e-01
7.857129573822021484e+00,9.999950528144836426e-01
7.882312774658203125e+00,9.995986819267272949e-01
7.907495975494384766e+00,9.985684752464294434e-01
7.932678699493408203e+00,9.969049692153930664e-01
7.957861900329589844e+00,9.946092963218688965e-01
7.983045101165771484e+00,9.916828870773315430e-01
8.008228302001953125e+00,9.881275296211242676e-01
8.033411026000976562e+00,9.839456677436828613e-01
8.058594703674316406e+00,9.791396856307983398e-01
8.083777427673339844e+00,9.737129211425781250e-01
8.108960151672363281e+00,9.676687121391296387e-01
8.134143829345703125e+00,9.610105752944946289e-01
8.159326553344726562e+00,9.537433385848999023e-01
8.184510231018066406e+00,9.458709359169006348e-01
8.209692955017089844e+00,9.373990297317504883e-01
8.234875679016113281e+00,9.283326268196105957e-01
8.260059356689453125e+00,9.186772108078002930e-01
8.285242080688476562e+00,9.084395766258239746e-01
8.310425758361816406e+00,8.976254463195800781e-01
8.335608482360839844e+00,8.862425088882446289e-01
8.360791206359863281e+00,8.742975592613220215e-01
8.385974884033203125e+00,8.617976903915405273e-01
8.411157608032226562e+00,8.487517833709716797e-01
8.436341285705566406e+00,8.351671695709228516e-01
8.461524009704589844e+00,8.210534453392028809e-01
8.486706733703613281e+00,8.064190149307250977e-01
8.511890411376953125e+00,7.912726402282714844e-01
8.537073135375976562e+00,7.756250500679016113e-01
8.562256813049316406e+00,7.594850659370422363e-01
8.587439537048339844e+00,7.428639531135559082e-01
8.612623214721679688e+00,7.257711887359619141e-01
8.637805938720703125e+00,7.082187533378601074e-01
8.662988662719726562e+00,6.902173161506652832e-01
8.688172340393066406e+00,6.717774271965026855e-01
8.713355064392089844e+00,6.529121994972229004e-01
8.738538742065429688e+00,6.336322426795959473e-01
8.763721466064453125e+00,6.139511466026306152e-01
8.788904190063476562e+00,5.938807725906372070e-01
8.814087867736816406e+00,5.734329819679260254e-01
8.839270591735839844e+00,5.526223182678222656e-01
8.864454269409179688e+00,5.314604640007019043e-01
8.889636993408203125e+00,5.099623203277587891e-01
8.914819717407226562e+00,4.881408214569091797e-01
8.940003395080566406e+00,4.660089015960693359e-01
8.965186119079589844e+00,4.435823261737823486e-01
8.990369796752929688e+00,4.208736121654510498e-01
9.015552520751953125e+00,3.978988230228424072e-01
9.040735244750976562e+00,3.746717572212219238e-01
9.065918922424316406e+00,3.512061834335327148e-01
9.091101646423339844e+00,3.275187611579895020e-01
9.116285324096679688e+00,3.036227822303771973e-01
9.141468048095703125e+00,2.795351445674896240e-01
9.166650772094726562e+00,2.552702426910400391e-01
9.191834449768066406e+00,2.308425307273864746e-01
9.217017173767089844e+00,2.062693536281585693e-01
9.242200851440429688e+00,1.815644502639770508e-01
9.267383575439453125e+00,1.567453294992446899e-01
9.292566299438476562e+00,1.318268179893493652e-01
9.317749977111816406e+00,1.068237647414207458e-01
9.342932701110839844e+00,8.175391703844070435e-02
9.368116378784179688e+00,5.663127079606056213e-02
9.393299102783203125e+00,3.147366270422935486e-02
9.418481826782226562e+00,6.296092644333839417e-03
9.443665504455566406e+00,-1.888642087578773499e-02
9.468848228454589844e+00,-4.405600205063819885e-02
9.494031906127929688e+00,-6.919860094785690308e-02
9.519214630126953125e+00,-9.429635852575302124e-02
9.544397354125976562e+00,-1.193343251943588257e-01
9.569581031799316406e+00,-1.442975699901580811e-01
9.594763755798339844e+00,-1.691683530807495117e-01
9.619947433471679688e+00,-1.939328014850616455e-01
9.645130157470703125e+00,-2.185733169317245483e-01
9.670312881469726562e+00,-2.430752366781234741e-01
9.695496559143066406e+00,-2.674239277839660645e-01
9.720679283142089844e+00,-2.916021347045898438e-01
9.745862960815429688e+00,-3.155963122844696045e-01
9.771045684814453125e+00,-3.393894433975219727e-01
9.796228408813476562e+00,-3.629673421382904053e-01
9.821412086486816406e+00,-3.863159716129302979e-01
9.846594810485839844e+00,-4.094187319278717041e-01
9.871778488159179688e+00,-4.322627186775207520e-01
9.896961212158203125e+00,-4.548317193984985352e-01
9.922143936157226562e+00,-4.771122932434082031e-01
9.947327613830566406e+00,-4.990911483764648438e-01
9.972510337829589844e+00,-5.207526683807373047e-01
9.997694015502929688e+00,-5.420847535133361816e-01
1.002287673950195312e+01,-5.630722641944885254e-01
1.004805946350097656e+01,-5.837027430534362793e-01
1.007324314117431641e+01,-6.039638519287109375e-01
1.009842586517333984e+01,-6.238411664962768555e-01
1.012360954284667969e+01,-6.433236002922058105e-01
1.014879226684570312e+01,-6.623973250389099121e-01
1.017397499084472656e+01,-6.810510158538818359e-01
1.019915866851806641e+01,-6.992734670639038086e-01
1.022434139251708984e+01,-7.170518636703491211e-01
1.024952507019042969e+01,-7.343761920928955078e-01
1.027470779418945312e+01,-7.512341141700744629e-01
1.029989051818847656e+01,-7.676156163215637207e-01
1.032507419586181641e+01,-7.835109829902648926e-01
1.035025691986083984e+01,-7.989089488983154297e-01
1.037544059753417969e+01,-8.138007521629333496e-01
1.040062332153320312e+01,-8.281759619712829590e-01
1.042580604553222656e+01,-8.420259952545166016e-01
1.045098972320556641e+01,-8.553425669670104980e-01
1.047617244720458984e+01,-8.681162595748901367e-01
1.050135612487792969e+01,-8.803398609161376953e-01
1.052653884887695312e+01,-8.920047283172607422e-01
1.055172157287597656e+01,-9.031039476394653320e-01
1.057690525054931641e+01,-9.136308431625366211e-01
1.060208797454833984e+01,-9.235779643058776855e-01
1.062727165222167969e+01,-9.329397678375244141e-01
1.065245437622070312e+01,-9.417096376419067383e-01
1.067763710021972656e+01,-9.498822689056396484e-01
1.070282077789306641e+01,-9.574528932571411133e-01
1.072800350189208984e+01,-9.644160270690917969e-01
1.075318717956542969e+01,-9.707677960395812988e-01
1.077836990356445312e+01,-9.765037298202514648e-01
1.080355262756347656e+01,-9.816204309463500977e-01
1.082873630523681641e+01,-9.861147999763488770e-01
1.085391902923583984e+01,-9.899836778640747070e-01
1.087910270690917969e+01,-9.932248592376708984e-01
1.090428543090820312e+01,-9.958360791206359863e-01
1.092946815490722656e+01,-9.978157877922058105e-01
1.095465183258056641e+01,-9.991627931594848633e-01
1.097983455657958984e+01,-9.998761415481567383e-01
1.100501823425292969e+01,-9.999554157257080078e-01
1.103020095825195312e+01,-9.994005560874938965e-01
1.105538463592529297e+01,-9.982119202613830566e-01
1.108056735992431641e+01,-9.963902831077575684e-01
1.110575008392333984e+01,-9.939367771148681641e-01
1.113093376159667969e+01,-9.908528923988342285e-01
1.115611648559570312e+01,-9.871407747268676758e-01
1.118130016326904297e+01,-9.828024506568908691e-01
1.120648288726806641e+01,-9.778410792350769043e-01
1.123166561126708984e+01,-9.722596406936645508e-01
1.125684928894042969e+01,-9.660614132881164551e-01
1.128203201293945312e+01,-9.592508077621459961e-01
1.130721569061279297e+01,-9.518315792083740234e-01
1.133239841461181641e+01,-9.438090324401855469e-01
1.135758113861083984e+01,-9.351879954338073730e-01
1.138276481628417969e+01,-9.259735345840454102e-01
1.140794754028320312e+01,-9.161722660064697266e-01
1.143313121795654297e+01,-9.057895541191101074e-01
1.145831394195556641e+01,-8.948328495025634766e-01
1.148349666595458984e+01,-8.833087086677551270e-01
1.150868034362792969e+01,-8.712239861488342285e-01
1.153386306762695312e+01,-8.585872054100036621e-01
1.155904674530029297e+01,-8.454055190086364746e-01
1.158422946929931641e+01,-8.316881656646728516e-01
1.160941219329833984e+01,-8.174433708190917969e-01
1.163459587097167969e+01,-8.026797175407409668e-01
1.165977859497070312e+01,-7.874075174331665039e-01
1.168496227264404297e+01,-7.716354131698608398e-01
1.171014499664306641e+01,-7.553746104240417480e-01
1.173532772064208984e+01,-7.386348247528076172e-01
1.176051139831542969e+01,-7.214258909225463867e-01
1.178569412231445312e+01,-7.037602066993713379e-01
1.181087779998779297e+01,-6.856474876403808594e-01
1.183606052398681641e+01,-6.671006679534912109e-01
1.186124324798583984e+01,-6.481308341026306152e-01
1.188642692565917969e+01,-6.287492513656616211e-01
1.191160964965820312e+01,-6.089696288108825684e-01
1.193679332733154297e+01,-5.888031125068664551e-01
1.196197605133056641e+01,-5.682640075683593750e-01
1.198715877532958984e+01,-5.473644733428955078e-01
1.201234245300292969e+01,-5.261170864105224609e-01
1.203752517700195312e+01,-5.045368075370788574e-01
1.206270885467529297e+01,-4.826357960700988770e-01
1.208789157867431641e+01,-4.604295492172241211e-01
1.211307430267333984e+01,-4.379312992095947266e-01
1.213825798034667969e+01,-4.151545166969299316e-01
1.216344070434570312e+01,-3.921152949333190918e-01
1.218862438201904297e+01,-3.688265383243560791e-01
1.221380710601806641e+01,-3.453047573566436768e-01
1.223898983001708984e+01,-3.215640187263488770e-01
1.226417350769042969e+01,-2.976184487342834473e-01
1.228935623168945312e+01,-2.734850645065307617e-01
1.231453990936279297e+01,-2.491773217916488647e-01
1.233972263336181641e+01,-2.247125059366226196e-01
1.236490535736083984e+01,-2.001051753759384155e-01
1.239008903503417969e+01,-1.753700077533721924e-01
1.241527175903320312e+01,-1.505245715379714966e-01
1.244045543670654297e+01,-1.255827248096466064e-01
1.246563816070556641e+01,-1.005621850490570068e-01
1.249082088470458984e+01,-7.547788321971893311e-02
1.251600456237792969e+01,-5.034476146101951599e-02
1.254118728637695312e+01,-2.518066577613353729e-02
1.256637096405029297e+01,3.496911062939034309e-07
